movie_id,rating,date,runtime,metascore,imdb_rating,boxoffice,budget,buzz,Adventure,Comedy,Family,Animation,Action,Sci-Fi,Mystery,Thriller,Biography,Drama,Sport,Fantasy,Crime,Romance,Music,Musical,Horror,History,War,Documentary,News,Western,Short,
2823,R,2012-06-08,124,64,7.0,15433,500000,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2851,PG-13,2012-04-20,101,39,6.5,89107235,120000000,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2858,PG-13,2012-02-03,95,62,6.4,415004880,200000000,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2859,R,2012-10-19,88,40,4.6,0,3000000,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2860,R,2012-01-06,83,18,4.2,312433331,170000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2861,PG,2012-08-15,105,47,6.6,300531751,68000000,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2862,PG-13,2012-02-17,96,34,4.3,292576195,160000000,5,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2863,R,2012-01-27,117,64,6.8,251513985,69000000,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2864,PG-13,2012-01-20,125,46,5.9,238736787,165000000,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2865,PG-13,2012-08-31,92,45,5.9,217581232,165000000,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2867,R,2012-10-12,110,53,6.8,200821936,260000000,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2870,PG-13,2012-06-29,94,84,7.8,171243005,35000000,6,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2871,PG,2012-10-12,105,40,6.4,30000000,15000000,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2873,PG,2012-04-13,92,56,5.1,162001186,75000000,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2874,R,2012-09-14,95,39,5.4,148438600,100000000,33,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2875,R,2012-04-13,95,72,7.0,148415853,130000000,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2877,R,2012-09-21,109,68,7.6,131772187,150000000,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2878,PG-13,2012-06-15,123,47,5.9,128012934,80000000,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2879,R,2012-06-22,105,42,5.9,119219978,100000000,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2880,R,2012-08-29,116,58,7.3,118311368,130000000,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2881,PG-13,2012-12-19,95,50,5.7,117229692,20000000,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,R,2012-06-15,116,31,5.5,110485654,52000000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2884,PG,2012-10-05,87,74,6.9,106954678,13000000,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2885,PG-13,2012-07-27,99,43,6.4,30824628,99000000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2887,R,2012-07-27,102,36,5.7,103068524,82000000,52,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2888,PG,2012-08-24,87,26,5.0,100539043,65000000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2889,PG-13,2012-09-21,101,31,5.6,100246011,80000000,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2891,PG-13,2012-01-13,118,44,5.8,98711404,55000000,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2892,PG-13,2012-01-13,105,52,6.4,96962694,40000000,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2893,G,2012-04-20,78,57,7.2,95347692,95000000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2894,R,2012-04-27,124,62,6.2,94835059,80000000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2895,R,2012-10-26,172,55,7.4,93617009,11000000,5,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2896,PG-13,2012-01-27,91,22,5.3,92186262,37000000,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2901,PG,2012-02-03,107,61,6.5,84752907,3000000,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2902,G,2012-02-17,94,80,7.6,81562942,95000000,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2904,R,2012-01-20,93,67,5.8,80574010,60000000,4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2905,PG-13,2012-01-27,102,40,6.6,80014842,25000000,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2906,PG-13,2012-03-09,91,26,5.9,77222099,110000000,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2908,PG-13,2012-10-12,103,67,7.9,76423035,117000000,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2910,R,2012-02-24,98,53,5.6,73026337,69000000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2911,R,2012-04-27,94,55,6.5,67631157,100000000,14,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2912,R,2012-07-06,112,54,6.3,67061228,45000000,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2913,R,2012-09-21,138,86,7.2,64003625,15000000,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2914,R,2012-04-27,110,44,6.4,63150991,160000000,4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2916,R,2012-10-12,110,66,7.2,62950384,20000000,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2917,R,2012-11-30,97,64,6.2,62189884,150000000,10,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2918,G,2012-04-20,40,48,6.6,61153526,40000000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2919,PG-13,2012-04-13,95,48,6.1,60128566,57500000,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2921,R,2012-09-21,95,60,7.1,60095852,20000000,5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2923,R,2012-09-07,129,63,6.6,60022256,48000000,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2924,PG-13,2012-07-05,93,86,7.3,59699513,35000000,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2925,R,2012-03-09,86,49,5.3,58401464,8000000,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2926,PG,2012-12-21,91,51,6.8,57744720,32000000,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2927,PG-13,2012-06-29,114,49,7.1,55675313,100000000,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2928,PG-13,2012-02-24,94,36,5.9,53374681,38000000,43,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2930,PG-13,2012-10-26,86,37,5.4,53032453,30000000,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2932,PG-13,2012-04-20,107,58,6.8,52000688,40000000,8,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2934,R,2012-03-16,107,55,6.1,48071303,28000000,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2935,R,2012-06-22,101,59,6.7,47059963,75000000,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2936,Not Rated,2018-05-25,110,59,5.8,45710178,17000000,26,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2937,R,2012-11-30,82,38,6.1,44875481,37000000,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2938,PG-13,2012-09-20,127,94,7.9,27166770,100000000,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2939,R,2013-02-01,94,55,5.9,43313890,60000000,8,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2940,PG-13,2012-12-14,98,55,6.8,42779261,112000000,15,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2942,R,2012-11-16,95,79,7.2,42400223,30000000,6,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2943,R,2012-05-11,84,52,5.5,41034350,1800000,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2944,R,2012-06-01,145,35,6.6,40168080,26000000,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2945,PG-13,2012-03-23,107,32,6.7,39440655,55000000,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2946,PG,2012-09-28,121,42,6.4,39123589,19000000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2947,PG-13,2012-08-24,82,18,4.1,37729698,21000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2948,R,2012-03-30,83,60,6.5,37490007,35000000,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2949,R,2012-02-24,92,64,6.8,36661504,20000000,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2950,R,2012-04-13,101,73,7.6,35606376,20000000,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2951,R,2012-06-15,86,72,7.0,35497337,100000000,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2952,PG-13,2012-07-26,86,79,8.2,33679655,10000000,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2953,PG-13,2012-09-07,93,22,4.9,33644788,50000000,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2957,PG,2012-09-14,101,11,3.8,32746941,50000000,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2961,PG-13,2012-08-23,102,65,8.5,32010860,20000000,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2962,PG-13,2012-08-10,93,45,5.6,31206263,44000000,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2964,R,2012-09-06,104,67,7.2,31011732,40000000,10,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2972,PG-13,2012-05-18,105,42,6.0,30101577,20000000,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2973,R,2011-12-14,100,53,6.7,29197642,35000000,18,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2974,R,2011-10-21,112,68,7.5,27758465,19000000,19,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2975,PG-13,2013-01-17,108,91,7.6,27163593,17000000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2976,R,2012-06-29,90,72,6.7,26593646,12500000,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2978,R,2012-11-23,105,67,7.1,26167002,15000000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2979,R,2012-03-29,137,73,7.5,25918920,19000000,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2981,PG-13,2011-05-18,87,87,7.4,25702053,20000000,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2982,R,2012-03-21,100,67,6.2,25003155,24000000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2983,PG-13,2012-04-13,101,29,5.0,24719879,17000000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2984,Unrated,2012-06-29,102,62,6.7,24307106,28000000,6,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2987,R,2012-07-06,116,68,6.6,23591432,25000000,17,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2988,R,2011-08-26,96,72,7.5,23240020,24000000,17,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2990,R,2011-11-25,98,82,6.2,21540363,12000000,33,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2991,R,2019-08-23,88,50,5.7,21416355,10000000,11,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2992,G,2012-08-29,88,32,2.0,21148651,30000000,11,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2994,PG-13,2012-04-26,99,67,5.7,20811365,4000000,11,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2995,PG-13,2012-09-21,86,69,7.5,20255281,14000000,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2996,R,2012-02-24,108,70,5.8,20218921,15000000,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3001,Unrated,2012-05-18,104,69,7.7,19068240,16000000,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3002,PG-13,2012-05-24,103,41,5.1,18335230,18000000,8,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3005,R,2012-01-20,123,79,6.1,17804299,32000000,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3006,R,2012-05-25,109,58,5.1,17630465,35000000,21,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3010,R,2012-10-17,107,45,5.8,17010170,30000000,8,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3012,Not Rated,2012-07-04,115,84,7.1,15541549,45000000,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3013,R,2012-03-28,96,61,6.0,15285588,18000000,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3014,PG-13,2012-12-14,75,75,7.8,14744435,25000000,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3015,R,2013-07-19,112,65,6.0,13942007,32000000,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3017,PG-13,2012-03-13,108,48,5.9,13261851,27000000,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3018,R,2012-01-20,119,37,6.3,12482741,31000000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3020,R,2012-04-19,102,53,6.4,12134935,20000000,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3022,PG-13,2011-09-14,110,60,7.5,10547117,47000000,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3024,R,2012-06-14,91,81,7.6,9737892,1000000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3025,Not Rated,2011-04-15,102,64,6.7,11497497,50000000,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3026,Not Rated,2012-06-14,97,83,6.9,9176933,7000000,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3027,R,2013-08-16,102,47,6.9,8525600,10000000,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3028,R,2012-09-06,87,53,5.3,7468936,7000000,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3031,R,2012-08-03,85,67,6.6,6857096,6800000,17,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3033,Not Rated,2011-04-20,107,67,7.0,6797696,12500000,17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3035,R,2012-12-14,81,71,6.8,6671283,6000000,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3037,R,2012-10-05,90,46,5.8,6617867,18000000,19,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3042,Not Rated,2014-04-25,119,79,7.7,6391436,3500000,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3043,R,2012-09-26,90,68,6.4,6363628,8000000,7,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3045,Not Rated,2011-02-11,90,65,6.3,5666340,42000000,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3048,Not Rated,2012-04-27,110,73,7.2,4806750,18000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3049,R,2012-09-06,96,43,5.5,4360548,12500000,49,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3051,PG,2010-12-15,70,63,6.9,4311834,2000000,49,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3055,Not Rated,2012-07-27,101,79,6.4,4033574,3000000,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3057,Unrated,2012-03-14,97,77,7.2,3777210,500000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3058,R,2012-03-09,117,57,6.0,3573673,9500000,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3061,Not Rated,2011-09-29,109,87,7.3,3247816,15000000,41,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3068,Not Rated,2012-10-05,108,77,7.9,3205706,8000000,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3069,Not Rated,2010-10-20,154,50,7.1,3075255,13000000,16,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3071,PG-13,2012-10-05,100,61,6.1,2848587,3000000,15,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3074,R,2013-09-06,98,60,7.5,2434652,15000000,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3078,Not Rated,2012-01-20,110,54,7.0,2231474,17000000,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3080,Not Rated,2011-10-19,127,74,7.3,2229058,5000000,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3082,R,2011-12-15,122,57,6.0,2039869,12500000,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3084,Not Rated,2012-06-29,86,66,5.9,1818681,7300000,28,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3086,NC-17,2012-02-01,99,50,5.6,1785645,7000000,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3089,Not Rated,2011-08-17,111,66,5.8,1755212,14000000,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3091,Not Rated,2011-12-09,122,62,6.5,1685269,9200000,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3096,R,2011-02-02,129,68,7.4,1475746,10000000,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3097,R,2011-08-24,118,61,6.7,1445366,1900000,18,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,Not Rated,2011-08-19,76,70,6.3,1110509,7000000,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3105,Not Rated,2011-08-24,133,55,6.2,1095369,8000000,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3106,Not Rated,2013-11-08,110,86,7.6,1089445,12500000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3110,R,2012-03-09,102,42,5.4,1044143,1987650,20,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3112,Not Rated,2013-05-17,100,78,7.6,1044039,4200000,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3137,Not Rated,2012-01-20,93,75,7.6,690290,8000000,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3140,R,2012-04-20,137,30,7.7,636706,2000000,36,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3141,R,2012-11-09,95,52,6.3,621859,1000000,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3142,Not Rated,2011-07-06,110,80,6.6,619423,70000000,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3150,Not Rated,2012-08-22,99,82,7.6,582024,20000000,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3163,Not Rated,2012-04-14,103,73,7.5,550472,12000000,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3176,PG-13,2012-05-04,105,64,7.4,493296,8300000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3180,PG-13,2012-04-01,87,72,6.9,453377,7000000,17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3196,PG-13,2011-09-24,102,46,5.7,124244,1500000,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3200,R,2012-11-21,84,65,5.7,391674,50000,52,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3204,Not Rated,2012-07-06,79,57,7.5,374675,3000000,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3210,R,2018-04-06,89,84,6.8,337997,16000000,15,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3213,R,2012-03-09,102,72,7.2,318623,15500000,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3230,PG,2012-01-20,87,67,7.5,281447,4500000,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3233,PG-13,2012-12-07,96,45,7.4,277943,20000000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3247,Not Rated,2011-10-27,93,69,6.4,246574,350000,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3253,PG-13,2012-09-28,88,29,5.4,400953009,150000000,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3259,Not Rated,2012-03-12,85,58,6.0,217277,13000000,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3276,PG,2013-11-27,102,75,7.4,195459,90000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3277,PG,2013-07-03,98,62,7.3,190946,12000000,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3290,R,2013-07-19,112,68,7.5,166980,1500000,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3294,PG-13,2013-12-18,119,61,6.3,152857,10000000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,PG-13,2013-07-12,131,65,6.9,137885,25000000,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3305,PG-13,2013-04-12,128,62,7.5,129078,4000000,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3306,R,2013-08-09,109,61,6.6,128486,10000000,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
